timestamp,user,ip,query,label
2025-08-20 11:34:16,admin,192.168.1.10,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:34:17,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=232;,0
2025-08-20 11:34:18,student,192.168.1.5,DELETE FROM temp_data WHERE record_id=326;,0
2025-08-20 11:34:19,admin,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=62;,0
2025-08-20 11:34:20,admin,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (478, 'CS101', 'A');",0
2025-08-20 11:34:21,student,10.0.0.25,SELECT * FROM students WHERE id=296;,0
2025-08-20 11:34:22,teacher,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=401;,0
2025-08-20 11:34:23,admin,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (357, 'CS101', 'A');",0
2025-08-20 11:34:24,student,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=66;,0
2025-08-20 11:34:25,student,192.168.1.5,SELECT * FROM secret_data;,1
2025-08-20 11:34:26,teacher,10.0.0.25,DROP TABLE students;,1
2025-08-20 11:34:27,teacher,192.168.1.5,DELETE FROM temp_data WHERE record_id=495;,0
2025-08-20 11:34:28,admin,192.168.1.10,SELECT * FROM secret_data;,1
2025-08-20 11:34:29,admin,10.0.0.25,"INSERT INTO grades (student_id, course, grade) VALUES (277, 'CS101', 'A');",0
2025-08-20 11:34:30,teacher,10.0.0.25,SELECT * FROM secret_data;,1
2025-08-20 11:34:31,student,10.0.0.25,SELECT * FROM students WHERE id=265;,0
2025-08-20 11:34:32,admin,192.168.1.10,SELECT * FROM secret_data;,1
2025-08-20 11:34:33,admin,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=428;,0
2025-08-20 11:34:34,teacher,192.168.1.5,DELETE FROM temp_data WHERE record_id=459;,0
2025-08-20 11:34:35,student,192.168.1.5,DELETE FROM temp_data WHERE record_id=90;,0
2025-08-20 11:34:36,student,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=45;",0
2025-08-20 11:34:37,admin,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=70;,0
2025-08-20 11:34:38,admin,192.168.1.5,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:34:39,teacher,10.0.0.25,SELECT * FROM students WHERE id=128;,0
2025-08-20 11:34:40,teacher,10.0.0.25,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:34:41,student,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=308;",0
2025-08-20 11:34:42,admin,192.168.1.10,DELETE FROM temp_data WHERE record_id=444;,0
2025-08-20 11:34:43,student,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=319;,0
2025-08-20 11:34:44,teacher,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=130;,0
2025-08-20 11:34:45,admin,10.0.0.25,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:34:46,admin,192.168.1.10,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:34:47,admin,192.168.1.10,DROP TABLE students;,1
2025-08-20 11:34:48,student,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (334, 'CS101', 'A');",0
2025-08-20 11:34:49,student,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (343, 'CS101', 'A');",0
2025-08-20 11:34:50,admin,192.168.1.10,DELETE FROM temp_data WHERE record_id=170;,0
2025-08-20 11:34:51,admin,10.0.0.25,SELECT * FROM students WHERE id=42;,0
2025-08-20 11:34:52,admin,192.168.1.5,DROP TABLE students;,1
2025-08-20 11:34:53,student,192.168.1.10,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:34:54,admin,192.168.1.5,SELECT * FROM students WHERE id=253;,0
2025-08-20 11:34:55,teacher,10.0.0.25,"INSERT INTO grades (student_id, course, grade) VALUES (338, 'CS101', 'A');",0
2025-08-20 11:34:56,student,10.0.0.25,DROP TABLE students;,1
2025-08-20 11:34:57,teacher,192.168.1.5,SELECT * FROM students WHERE id=405;,0
2025-08-20 11:34:58,admin,192.168.1.10,DELETE FROM temp_data WHERE record_id=261;,0
2025-08-20 11:34:59,student,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=364;,0
2025-08-20 11:35:00,admin,10.0.0.25,DROP TABLE students;,1
2025-08-20 11:35:01,admin,192.168.1.10,DELETE FROM temp_data WHERE record_id=466;,0
2025-08-20 11:35:02,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=23;",0
2025-08-20 11:35:03,teacher,10.0.0.25,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:35:04,teacher,192.168.1.5,DROP TABLE students;,1
2025-08-20 11:35:05,admin,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=348;,0
2025-08-20 11:35:06,admin,192.168.1.5,"SELECT name, grade FROM grades WHERE student_id=499;",0
2025-08-20 11:35:07,teacher,192.168.1.10,DELETE FROM temp_data WHERE record_id=389;,0
2025-08-20 11:35:08,teacher,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=23;,0
2025-08-20 11:35:09,admin,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (195, 'CS101', 'A');",0
2025-08-20 11:35:10,teacher,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=356;",0
2025-08-20 11:35:11,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=365;,0
2025-08-20 11:35:12,student,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=330;,0
2025-08-20 11:35:13,student,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (422, 'CS101', 'A');",0
2025-08-20 11:35:14,teacher,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=43;",0
2025-08-20 11:35:15,admin,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=238;",0
2025-08-20 11:35:16,teacher,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=194;",0
2025-08-20 11:35:17,teacher,192.168.1.10,SELECT * FROM students WHERE id=186;,0
2025-08-20 11:35:18,admin,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=224;,0
2025-08-20 11:35:19,teacher,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=33;",0
2025-08-20 11:35:20,teacher,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=391;,0
2025-08-20 11:35:21,student,10.0.0.25,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:35:22,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=446;,0
2025-08-20 11:35:23,student,192.168.1.5,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:35:24,student,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (162, 'CS101', 'A');",0
2025-08-20 11:35:25,admin,192.168.1.10,SELECT * FROM students WHERE id=157;,0
2025-08-20 11:35:26,student,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=257;",0
2025-08-20 11:35:27,admin,192.168.1.5,"SELECT name, grade FROM grades WHERE student_id=138;",0
2025-08-20 11:35:28,admin,192.168.1.5,SELECT * FROM students WHERE id=173;,0
2025-08-20 11:35:29,student,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=474;,0
2025-08-20 11:35:30,student,10.0.0.25,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:35:31,teacher,10.0.0.25,DELETE FROM temp_data WHERE record_id=166;,0
2025-08-20 11:35:32,admin,10.0.0.25,SELECT * FROM students WHERE id=127;,0
2025-08-20 11:35:33,admin,10.0.0.25,DROP TABLE students;,1
2025-08-20 11:35:34,teacher,10.0.0.25,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:35:35,admin,192.168.1.5,DELETE FROM temp_data WHERE record_id=142;,0
2025-08-20 11:35:36,teacher,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=116;",0
2025-08-20 11:35:37,admin,192.168.1.5,SELECT * FROM students WHERE id=42;,0
2025-08-20 11:35:38,teacher,10.0.0.25,SELECT * FROM students WHERE id=131;,0
2025-08-20 11:35:39,student,192.168.1.5,DELETE FROM temp_data WHERE record_id=248;,0
2025-08-20 11:35:40,student,192.168.1.10,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:35:41,teacher,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=110;,0
2025-08-20 11:35:42,teacher,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=154;",0
2025-08-20 11:35:43,student,192.168.1.5,"SELECT name, grade FROM grades WHERE student_id=484;",0
2025-08-20 11:35:44,student,10.0.0.25,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:35:45,admin,192.168.1.10,DELETE FROM temp_data WHERE record_id=432;,0
2025-08-20 11:35:46,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=474;,0
2025-08-20 11:35:47,teacher,192.168.1.5,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:35:48,admin,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=348;",0
2025-08-20 11:35:49,teacher,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (81, 'CS101', 'A');",0
2025-08-20 11:35:50,teacher,10.0.0.25,DELETE FROM temp_data WHERE record_id=125;,0
2025-08-20 11:35:51,student,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=417;,0
2025-08-20 11:35:52,student,10.0.0.25,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:35:53,student,192.168.1.10,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:35:54,student,10.0.0.25,SELECT * FROM students WHERE id=325;,0
2025-08-20 11:35:55,admin,192.168.1.5,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:35:56,student,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (219, 'CS101', 'A');",0
2025-08-20 11:35:57,teacher,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (269, 'CS101', 'A');",0
2025-08-20 11:35:58,teacher,192.168.1.5,DROP TABLE students;,1
2025-08-20 11:35:59,admin,192.168.1.10,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:36:00,teacher,10.0.0.25,"INSERT INTO grades (student_id, course, grade) VALUES (382, 'CS101', 'A');",0
2025-08-20 11:36:01,teacher,192.168.1.5,SELECT * FROM students WHERE id=94;,0
2025-08-20 11:36:02,teacher,192.168.1.10,SELECT * FROM students WHERE id=342;,0
2025-08-20 11:36:03,student,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=213;",0
2025-08-20 11:36:04,teacher,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (413, 'CS101', 'A');",0
2025-08-20 11:36:05,teacher,192.168.1.10,DELETE FROM temp_data WHERE record_id=239;,0
2025-08-20 11:36:06,teacher,192.168.1.10,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:36:07,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=54;,0
2025-08-20 11:36:08,admin,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=35;,0
2025-08-20 11:36:09,admin,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=7;",0
2025-08-20 11:36:10,teacher,10.0.0.25,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:36:11,student,10.0.0.25,DELETE FROM temp_data WHERE record_id=20;,0
2025-08-20 11:36:12,teacher,192.168.1.5,"SELECT name, grade FROM grades WHERE student_id=187;",0
2025-08-20 11:36:13,teacher,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=206;,0
2025-08-20 11:36:14,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=267;,0
2025-08-20 11:36:15,student,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (183, 'CS101', 'A');",0
2025-08-20 11:36:16,teacher,192.168.1.10,DELETE FROM temp_data WHERE record_id=275;,0
2025-08-20 11:36:17,admin,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=385;",0
2025-08-20 11:36:18,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=495;",0
2025-08-20 11:36:19,admin,192.168.1.5,SELECT * FROM students WHERE id=492;,0
2025-08-20 11:36:20,teacher,10.0.0.25,SELECT * FROM students WHERE id=233;,0
2025-08-20 11:36:21,student,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=96;",0
2025-08-20 11:36:22,admin,10.0.0.25,DELETE FROM temp_data WHERE record_id=76;,0
2025-08-20 11:36:23,admin,192.168.1.10,DROP TABLE students;,1
2025-08-20 11:36:24,student,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=153;",0
2025-08-20 11:36:25,teacher,192.168.1.5,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:36:26,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=198;",0
2025-08-20 11:36:27,student,192.168.1.10,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:36:28,teacher,192.168.1.10,SELECT * FROM students WHERE id=470;,0
2025-08-20 11:36:29,student,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (382, 'CS101', 'A');",0
2025-08-20 11:36:30,admin,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=238;,0
2025-08-20 11:36:31,student,192.168.1.5,SELECT * FROM students WHERE id=304;,0
2025-08-20 11:36:32,admin,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (364, 'CS101', 'A');",0
2025-08-20 11:36:33,admin,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (481, 'CS101', 'A');",0
2025-08-20 11:36:34,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=359;",0
2025-08-20 11:36:35,student,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=151;",0
2025-08-20 11:36:36,teacher,192.168.1.5,DELETE FROM temp_data WHERE record_id=4;,0
2025-08-20 11:36:37,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=118;,0
2025-08-20 11:36:38,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=210;",0
2025-08-20 11:36:39,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=411;,0
2025-08-20 11:36:40,teacher,192.168.1.5,"SELECT name, grade FROM grades WHERE student_id=205;",0
2025-08-20 11:36:41,admin,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=489;",0
2025-08-20 11:36:42,admin,192.168.1.5,DROP TABLE students;,1
2025-08-20 11:36:43,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=322;",0
2025-08-20 11:36:44,admin,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (381, 'CS101', 'A');",0
2025-08-20 11:36:45,teacher,192.168.1.5,DELETE FROM temp_data WHERE record_id=32;,0
2025-08-20 11:36:46,admin,192.168.1.5,DELETE FROM temp_data WHERE record_id=233;,0
2025-08-20 11:36:47,student,10.0.0.25,SELECT * FROM secret_data;,1
2025-08-20 11:36:48,student,10.0.0.25,DELETE FROM temp_data WHERE record_id=99;,0
2025-08-20 11:36:49,teacher,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=284;,0
2025-08-20 11:36:50,teacher,10.0.0.25,DELETE FROM temp_data WHERE record_id=406;,0
2025-08-20 11:36:51,student,192.168.1.5,SELECT * FROM students WHERE id=488;,0
2025-08-20 11:36:52,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=71;",0
2025-08-20 11:36:53,admin,10.0.0.25,DELETE FROM temp_data WHERE record_id=444;,0
2025-08-20 11:36:54,student,10.0.0.25,SELECT * FROM secret_data;,1
2025-08-20 11:36:55,student,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (435, 'CS101', 'A');",0
2025-08-20 11:36:56,teacher,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (385, 'CS101', 'A');",0
2025-08-20 11:36:57,admin,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=476;,0
2025-08-20 11:36:58,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=120;,0
2025-08-20 11:36:59,teacher,192.168.1.10,SELECT * FROM students WHERE id=140;,0
2025-08-20 11:37:00,teacher,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (492, 'CS101', 'A');",0
2025-08-20 11:37:01,admin,10.0.0.25,DELETE FROM temp_data WHERE record_id=145;,0
2025-08-20 11:37:02,teacher,192.168.1.5,SELECT * FROM students WHERE id=298;,0
2025-08-20 11:37:03,admin,192.168.1.5,DELETE FROM temp_data WHERE record_id=375;,0
2025-08-20 11:37:04,admin,192.168.1.10,SELECT * FROM students WHERE id=500;,0
2025-08-20 11:37:05,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=317;,0
2025-08-20 11:37:06,admin,10.0.0.25,"INSERT INTO grades (student_id, course, grade) VALUES (134, 'CS101', 'A');",0
2025-08-20 11:37:07,teacher,10.0.0.25,"INSERT INTO grades (student_id, course, grade) VALUES (189, 'CS101', 'A');",0
2025-08-20 11:37:08,teacher,192.168.1.5,DELETE FROM temp_data WHERE record_id=234;,0
2025-08-20 11:37:09,teacher,192.168.1.5,SELECT * FROM students WHERE id=146;,0
2025-08-20 11:37:10,admin,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (441, 'CS101', 'A');",0
2025-08-20 11:37:11,student,192.168.1.5,DELETE FROM temp_data WHERE record_id=360;,0
2025-08-20 11:37:12,admin,10.0.0.25,"INSERT INTO grades (student_id, course, grade) VALUES (114, 'CS101', 'A');",0
2025-08-20 11:37:13,student,10.0.0.25,DELETE FROM temp_data WHERE record_id=412;,0
2025-08-20 11:37:14,student,10.0.0.25,DELETE FROM temp_data WHERE record_id=222;,0
2025-08-20 11:37:15,student,10.0.0.25,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:37:16,student,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=30;",0
2025-08-20 11:37:17,student,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=336;,0
2025-08-20 11:37:18,teacher,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=223;",0
2025-08-20 11:37:19,student,10.0.0.25,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:37:20,admin,192.168.1.5,SELECT * FROM students WHERE id=334;,0
2025-08-20 11:37:21,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=386;,0
2025-08-20 11:37:22,admin,192.168.1.5,DROP TABLE students;,1
2025-08-20 11:37:23,student,10.0.0.25,DROP TABLE students;,1
2025-08-20 11:37:24,teacher,192.168.1.10,DROP TABLE students;,1
2025-08-20 11:37:25,admin,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=401;,0
2025-08-20 11:37:26,student,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (184, 'CS101', 'A');",0
2025-08-20 11:37:27,teacher,10.0.0.25,SELECT * FROM secret_data;,1
2025-08-20 11:37:28,teacher,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=110;",0
2025-08-20 11:37:29,teacher,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (341, 'CS101', 'A');",0
2025-08-20 11:37:30,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=380;,0
2025-08-20 11:37:31,student,10.0.0.25,SELECT * FROM secret_data;,1
2025-08-20 11:37:32,student,192.168.1.10,SELECT * FROM students WHERE id=60;,0
2025-08-20 11:37:33,student,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=64;,0
2025-08-20 11:37:34,student,192.168.1.5,SELECT * FROM students WHERE id=210;,0
2025-08-20 11:37:35,admin,192.168.1.5,SELECT * FROM students WHERE id=295;,0
2025-08-20 11:37:36,student,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=348;,0
2025-08-20 11:37:37,teacher,192.168.1.5,SELECT * FROM secret_data;,1
2025-08-20 11:37:38,teacher,10.0.0.25,SELECT * FROM students WHERE id=415;,0
2025-08-20 11:37:39,student,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=229;",0
2025-08-20 11:37:40,teacher,10.0.0.25,DELETE FROM temp_data WHERE record_id=98;,0
2025-08-20 11:37:41,teacher,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=75;,0
2025-08-20 11:37:42,student,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=98;,0
2025-08-20 11:37:43,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=246;",0
2025-08-20 11:37:44,student,192.168.1.5,DROP TABLE students;,1
2025-08-20 11:37:45,teacher,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=314;,0
2025-08-20 11:37:46,admin,192.168.1.5,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:37:47,teacher,192.168.1.10,DROP TABLE students;,1
2025-08-20 11:37:48,admin,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=494;,0
2025-08-20 11:37:49,admin,192.168.1.5,DELETE FROM temp_data WHERE record_id=445;,0
2025-08-20 11:37:50,admin,192.168.1.5,DELETE FROM temp_data WHERE record_id=379;,0
2025-08-20 11:37:51,student,10.0.0.25,DELETE FROM temp_data WHERE record_id=140;,0
2025-08-20 11:37:52,admin,192.168.1.5,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:37:53,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=253;",0
2025-08-20 11:37:54,admin,192.168.1.5,SELECT * FROM students WHERE id=292;,0
2025-08-20 11:37:55,admin,192.168.1.10,DELETE FROM temp_data WHERE record_id=127;,0
2025-08-20 11:37:56,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=498;,0
2025-08-20 11:37:57,admin,192.168.1.10,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:37:58,teacher,192.168.1.5,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:37:59,admin,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=288;,0
2025-08-20 11:38:00,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=18;,0
2025-08-20 11:38:01,student,10.0.0.25,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:38:02,admin,192.168.1.10,"INSERT INTO grades (student_id, course, grade) VALUES (471, 'CS101', 'A');",0
2025-08-20 11:38:03,teacher,10.0.0.25,DELETE FROM temp_data WHERE record_id=85;,0
2025-08-20 11:38:04,admin,192.168.1.10,DELETE FROM temp_data WHERE record_id=454;,0
2025-08-20 11:38:05,student,192.168.1.5,"SELECT name, grade FROM grades WHERE student_id=298;",0
2025-08-20 11:38:06,admin,10.0.0.25,"INSERT INTO grades (student_id, course, grade) VALUES (230, 'CS101', 'A');",0
2025-08-20 11:38:07,teacher,192.168.1.5,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:38:08,student,10.0.0.25,DELETE FROM temp_data WHERE record_id=353;,0
2025-08-20 11:38:09,teacher,10.0.0.25,SELECT * FROM students WHERE id=80;,0
2025-08-20 11:38:10,admin,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=371;",0
2025-08-20 11:38:11,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=358;,0
2025-08-20 11:38:12,admin,192.168.1.5,DELETE FROM temp_data WHERE record_id=389;,0
2025-08-20 11:38:13,teacher,192.168.1.5,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:38:14,teacher,192.168.1.10,SELECT * FROM students WHERE id=466;,0
2025-08-20 11:38:15,teacher,192.168.1.5,SELECT * FROM secret_data;,1
2025-08-20 11:38:16,student,192.168.1.10,SELECT * FROM students WHERE id=152;,0
2025-08-20 11:38:17,admin,192.168.1.5,"SELECT name, grade FROM grades WHERE student_id=479;",0
2025-08-20 11:38:18,student,192.168.1.5,DELETE FROM temp_data WHERE record_id=480;,0
2025-08-20 11:38:19,student,192.168.1.5,DELETE FROM temp_data WHERE record_id=75;,0
2025-08-20 11:38:20,admin,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=449;,0
2025-08-20 11:38:21,student,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=148;,0
2025-08-20 11:38:22,teacher,192.168.1.5,DELETE FROM temp_data WHERE record_id=124;,0
2025-08-20 11:38:23,student,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=108;,0
2025-08-20 11:38:24,student,192.168.1.5,SELECT * FROM students WHERE id=174;,0
2025-08-20 11:38:25,student,192.168.1.5,DELETE FROM temp_data WHERE record_id=275;,0
2025-08-20 11:38:26,teacher,192.168.1.10,DELETE FROM temp_data WHERE record_id=360;,0
2025-08-20 11:38:27,teacher,192.168.1.10,SELECT * FROM students WHERE id=135;,0
2025-08-20 11:38:28,admin,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=392;,0
2025-08-20 11:38:29,student,192.168.1.10,"SELECT name, grade FROM grades WHERE student_id=405;",0
2025-08-20 11:38:30,teacher,192.168.1.10,SELECT * FROM secret_data;,1
2025-08-20 11:38:31,teacher,192.168.1.10,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:38:32,teacher,192.168.1.10,SELECT * FROM users WHERE username='admin' OR '1'='1';,1
2025-08-20 11:38:33,student,10.0.0.25,UPDATE courses SET seats = seats - 1 WHERE course_id=312;,0
2025-08-20 11:38:34,teacher,192.168.1.10,UPDATE courses SET seats = seats - 1 WHERE course_id=362;,0
2025-08-20 11:38:35,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=480;,0
2025-08-20 11:38:36,student,10.0.0.25,UPDATE users SET password='hacked' WHERE username='admin';,1
2025-08-20 11:38:37,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=226;,0
2025-08-20 11:38:38,student,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=382;",0
2025-08-20 11:38:39,admin,192.168.1.10,DROP TABLE students;,1
2025-08-20 11:38:40,admin,192.168.1.5,"INSERT INTO grades (student_id, course, grade) VALUES (186, 'CS101', 'A');",0
2025-08-20 11:38:41,student,10.0.0.25,SELECT * FROM students WHERE id=360;,0
2025-08-20 11:38:42,student,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=248;,0
2025-08-20 11:38:43,teacher,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=246;,0
2025-08-20 11:38:44,teacher,192.168.1.5,DELETE FROM temp_data WHERE record_id=112;,0
2025-08-20 11:38:45,admin,192.168.1.5,DELETE FROM temp_data WHERE record_id=477;,0
2025-08-20 11:38:46,teacher,192.168.1.10,SELECT * FROM students WHERE id=324;,0
2025-08-20 11:38:47,admin,192.168.1.5,UPDATE courses SET seats = seats - 1 WHERE course_id=241;,0
2025-08-20 11:38:48,student,10.0.0.25,"SELECT * FROM students UNION SELECT card_number, ssn FROM payments;",1
2025-08-20 11:38:49,teacher,10.0.0.25,"SELECT name, grade FROM grades WHERE student_id=433;",0
2025-08-20 11:38:50,student,192.168.1.10,DELETE FROM temp_data WHERE record_id=136;,0
